Categoria,Item,Valor
total_vendas_empresa,43611 - sum,37337508
total_vendas_empresa,43786,
total_vendas_empresa,43786 - sum,14999381
total_vendas_empresa,43859,
total_vendas_empresa,43859 - sum,23325588
total_vendas_empresa,43902,
total_vendas_empresa,43902 - sum,30811710
total_vendas_empresa,43913,
total_vendas_empresa,43913 - sum,2510327
total_vendas_empresa,43930,
total_vendas_empresa,43930 - sum,57427975
total_vendas_empresa,43952,
total_vendas_empresa,43952 - sum,1930555
total_vendas_empresa,44002,
total_vendas_empresa,44002 - sum,39459395
total_vendas_empresa,44119,
total_vendas_empresa,44119 - sum,30520840
total_vendas_empresa,44143,
total_vendas_empresa,44143 - sum,3015990
total_vendas_empresa,44369,
total_vendas_empresa,44369 - sum,52336854
total_vendas_empresa,44490,
total_vendas_empresa,44490 - sum,2429268
total_vendas_empresa,44506,
total_vendas_empresa,44506 - sum,4479804
total_vendas_empresa,44512,
total_vendas_empresa,44512 - sum,5042688
total_vendas_empresa,44649,
total_vendas_empresa,44649 - sum,14524796
total_vendas_empresa,44653,
total_vendas_empresa,44653 - sum,9562896
total_vendas_empresa,44663,
total_vendas_empresa,44663 - sum,12837432
total_vendas_empresa,44667,
total_vendas_empresa,44667 - sum,24965013
total_vendas_empresa,44722,
total_vendas_empresa,44722 - sum,15027760
total_vendas_empresa,44743,
total_vendas_empresa,44743 - sum,1690563
total_vendas_empresa,44759,
total_vendas_empresa,44759 - sum,19600370
total_vendas_empresa,44796,
total_vendas_empresa,44796 - sum,16104634
total_vendas_empresa,44854,
total_vendas_empresa,44854 - sum,9565056
total_vendas_empresa,44866,
total_vendas_empresa,44866 - sum,22581468
total_vendas_empresa,44879,
total_vendas_empresa,44879 - sum,1522368
total_vendas_empresa,44893,
total_vendas_empresa,44893 - sum,11214844
total_vendas_empresa,44959,
total_vendas_empresa,44959 - sum,93047614
total_vendas_empresa,45076,
total_vendas_empresa,45076 - sum,70980403
total_vendas_empresa,45122,
total_vendas_empresa,45122 - sum,70264530
total_vendas_empresa,45159,
total_vendas_empresa,45159 - sum,50090859
total_vendas_empresa,45258,
total_vendas_empresa,45258 - sum,12452096
total_vendas_empresa,45400,
total_vendas_empresa,45400 - sum,12414948
total_vendas_empresa,45417,
total_vendas_empresa,45417 - sum,17222868
total_vendas_empresa,45446,
total_vendas_empresa,45446 - sum,31818150
total_vendas_empresa,45464,
total_vendas_empresa,45464 - sum,407330
total_vendas_empresa,45508,
total_vendas_empresa,45508 - sum,5249394
total_vendas_empresa,45509,
total_vendas_empresa,45509 - sum,87379200
total_vendas_empresa,45531,
total_vendas_empresa,45531 - sum,7949076
total_vendas_empresa,45539,
total_vendas_empresa,45539 - sum,20487610
total_vendas_empresa,45596,
total_vendas_empresa,45596 - sum,49293165
total_vendas_empresa,45685,
total_vendas_empresa,45685 - sum,8197434
total_vendas_empresa,45722,
total_vendas_empresa,45722 - sum,29052752
total_vendas_empresa,45725,
total_vendas_empresa,45725 - sum,63947340
total_vendas_empresa,45765,
total_vendas_empresa,45765 - sum,16126592
total_vendas_empresa,45863,
total_vendas_empresa,45863 - sum,48691440
total_vendas_empresa,45872,
total_vendas_empresa,45872 - sum,15594423
total_vendas_empresa,45917,
total_vendas_empresa,45917 - sum,53247500
total_vendas_empresa,45923,
total_vendas_empresa,45923 - sum,20136514
total_vendas_empresa,45968,
total_vendas_empresa,45968 - sum,50386269
total_vendas_empresa,45991,
total_vendas_empresa,45991 - sum,24986176
total_vendas_empresa,46011,
total_vendas_empresa,46011 - sum,43360398
total_vendas_empresa,46089,
total_vendas_empresa,46089 - sum,48959865
total_vendas_empresa,46143,
total_vendas_empresa,46143 - sum,28574850
total_vendas_empresa,46207,
total_vendas_empresa,46207 - sum,29440736
total_vendas_empresa,46209,
total_vendas_empresa,46209 - sum,30334076
total_vendas_empresa,46278,
total_vendas_empresa,46278 - sum,37709100
total_vendas_empresa,46291,
total_vendas_empresa,46291 - sum,10923966
total_vendas_empresa,46318,
total_vendas_empresa,46318 - sum,32028828
total_vendas_empresa,46349,
total_vendas_empresa,46349 - sum,5423388
total_vendas_empresa,46368,
total_vendas_empresa,46368 - sum,3244518
total_vendas_empresa,46488,
total_vendas_empresa,46488 - sum,16767720
total_vendas_empresa,46496,
total_vendas_empresa,46496 - sum,15347844
total_vendas_empresa,46569,
total_vendas_empresa,46569 - sum,9618077
total_vendas_empresa,46614,
total_vendas_empresa,46614 - sum,26580831
total_vendas_empresa,46648,
total_vendas_empresa,46648 - sum,33824700
total_vendas_empresa,46714,
total_vendas_empresa,46714 - sum,10860586
total_vendas_empresa,46992,
total_vendas_empresa,46992 - sum,34603460
total_vendas_empresa,47000,
total_vendas_empresa,47000 - sum,32537584
total_vendas_empresa,47038,
total_vendas_empresa,47038 - sum,54466230
total_vendas_empresa,47064,
total_vendas_empresa,47064 - sum,39517998
total_vendas_empresa,47154,
total_vendas_empresa,47154 - sum,52334856
total_vendas_empresa,47341,
total_vendas_empresa,47341 - sum,61824540
total_vendas_empresa,47387,
total_vendas_empresa,47387 - sum,20537728
total_vendas_empresa,47400,
total_vendas_empresa,47400 - sum,68583792
total_vendas_empresa,47449,
total_vendas_empresa,47449 - sum,14559272
total_vendas_empresa,47626,
total_vendas_empresa,47626 - sum,21768976
total_vendas_empresa,47748,
total_vendas_empresa,47748 - sum,60063764
total_vendas_empresa,47813,
total_vendas_empresa,47813 - sum,9763502
total_vendas_empresa,47840,
total_vendas_empresa,47840 - sum,6308698
total_vendas_empresa,47972,
total_vendas_empresa,47972 - sum,6884853
total_vendas_empresa,48135,
total_vendas_empresa,48135 - sum,30952490
total_vendas_empresa,48169,
total_vendas_empresa,48169 - sum,11327352
total_vendas_empresa,48266,
total_vendas_empresa,48266 - sum,16238845
total_vendas_empresa,48463,
total_vendas_empresa,48463 - sum,40498898
total_vendas_empresa,48554,
total_vendas_empresa,48554 - sum,7559019
total_vendas_empresa,48568,
total_vendas_empresa,48568 - sum,55539487
total_vendas_empresa,48660,
total_vendas_empresa,48660 - sum,1326952
total_vendas_empresa,48709,
total_vendas_empresa,48709 - sum,5525864
total_vendas_empresa,48841,
total_vendas_empresa,48841 - sum,10071828
total_vendas_empresa,48941,
total_vendas_empresa,48941 - sum,12368239
total_vendas_empresa,49001,
total_vendas_empresa,49001 - sum,13950387
total_vendas_empresa,49045,
total_vendas_empresa,49045 - sum,14604842
total_vendas_empresa,49137,
total_vendas_empresa,49137 - sum,36592140
total_vendas_empresa,49156,
total_vendas_empresa,49156 - sum,27098179
total_vendas_empresa,49257,
total_vendas_empresa,49257 - sum,20703040
total_vendas_empresa,49311,
total_vendas_empresa,49311 - sum,77619732
total_vendas_empresa,49329,
total_vendas_empresa,49329 - sum,17584605
total_vendas_empresa,49430,
total_vendas_empresa,49430 - sum,28205790
total_vendas_empresa,49478,
total_vendas_empresa,49478 - sum,8292680
total_vendas_empresa,49514,
total_vendas_empresa,49514 - sum,33425284
total_vendas_empresa,49540,
total_vendas_empresa,49540 - sum,82607223
total_vendas_empresa,49561,
total_vendas_empresa,49561 - sum,1503600
total_vendas_empresa,49582,
total_vendas_empresa,49582 - sum,25697598
total_vendas_empresa,49757,
total_vendas_empresa,49757 - sum,36435276
total_vendas_empresa,49772,
total_vendas_empresa,49772 - sum,1205008
quantidade_transacoes_pagamento,Bank Transfer,
quantidade_transacoes_pagamento,Bank Transfer - count,192
quantidade_transacoes_pagamento,Cash,
quantidade_transacoes_pagamento,Cash - count,155
quantidade_transacoes_pagamento,Check,
quantidade_transacoes_pagamento,Check - count,164
quantidade_transacoes_pagamento,Credit Card,
quantidade_transacoes_pagamento,Credit Card - count,153
quantidade_transacoes_pagamento,Debit Card,
quantidade_transacoes_pagamento,Debit Card - count,164
quantidade_transacoes_pagamento,PayPal,
quantidade_transacoes_pagamento,PayPal - count,171
distribuicao_vendas,2020-01,
distribuicao_vendas,2020-01 - count,26
distribuicao_vendas,2020-02,
distribuicao_vendas,2020-02 - count,18
distribuicao_vendas,2020-03,
distribuicao_vendas,2020-03 - count,24
distribuicao_vendas,2020-04,
distribuicao_vendas,2020-04 - count,25
distribuicao_vendas,2020-05,
distribuicao_vendas,2020-05 - count,18
distribuicao_vendas,2020-06,
distribuicao_vendas,2020-06 - count,24
distribuicao_vendas,2020-07,
distribuicao_vendas,2020-07 - count,20
distribuicao_vendas,2020-08,
distribuicao_vendas,2020-08 - count,25
distribuicao_vendas,2020-09,
distribuicao_vendas,2020-09 - count,17
distribuicao_vendas,2020-10,
distribuicao_vendas,2020-10 - count,24
distribuicao_vendas,2020-11,
distribuicao_vendas,2020-11 - count,25
distribuicao_vendas,2020-12,
distribuicao_vendas,2020-12 - count,26
distribuicao_vendas,2021-01,
distribuicao_vendas,2021-01 - count,18
distribuicao_vendas,2021-02,
distribuicao_vendas,2021-02 - count,20
distribuicao_vendas,2021-03,
distribuicao_vendas,2021-03 - count,17
distribuicao_vendas,2021-04,
distribuicao_vendas,2021-04 - count,18
distribuicao_vendas,2021-05,
distribuicao_vendas,2021-05 - count,32
distribuicao_vendas,2021-06,
distribuicao_vendas,2021-06 - count,19
distribuicao_vendas,2021-07,
distribuicao_vendas,2021-07 - count,21
distribuicao_vendas,2021-08,
distribuicao_vendas,2021-08 - count,19
distribuicao_vendas,2021-09,
distribuicao_vendas,2021-09 - count,19
distribuicao_vendas,2021-10,
distribuicao_vendas,2021-10 - count,18
distribuicao_vendas,2021-11,
distribuicao_vendas,2021-11 - count,27
distribuicao_vendas,2021-12,
distribuicao_vendas,2021-12 - count,29
distribuicao_vendas,2022-01,
distribuicao_vendas,2022-01 - count,14
distribuicao_vendas,2022-02,
distribuicao_vendas,2022-02 - count,13
distribuicao_vendas,2022-03,
distribuicao_vendas,2022-03 - count,16
distribuicao_vendas,2022-04,
distribuicao_vendas,2022-04 - count,21
distribuicao_vendas,2022-05,
distribuicao_vendas,2022-05 - count,26
distribuicao_vendas,2022-06,
distribuicao_vendas,2022-06 - count,18
distribuicao_vendas,2022-07,
distribuicao_vendas,2022-07 - count,16
distribuicao_vendas,2022-08,
distribuicao_vendas,2022-08 - count,21
distribuicao_vendas,2022-09,
distribuicao_vendas,2022-09 - count,27
distribuicao_vendas,2022-10,
distribuicao_vendas,2022-10 - count,21
distribuicao_vendas,2022-11,
distribuicao_vendas,2022-11 - count,24
distribuicao_vendas,2022-12,
distribuicao_vendas,2022-12 - count,26
distribuicao_vendas,2023-01,
distribuicao_vendas,2023-01 - count,17
distribuicao_vendas,2023-02,
distribuicao_vendas,2023-02 - count,15
distribuicao_vendas,2023-03,
distribuicao_vendas,2023-03 - count,24
distribuicao_vendas,2023-04,
distribuicao_vendas,2023-04 - count,19
distribuicao_vendas,2023-05,
distribuicao_vendas,2023-05 - count,19
distribuicao_vendas,2023-06,
distribuicao_vendas,2023-06 - count,29
distribuicao_vendas,2023-07,
distribuicao_vendas,2023-07 - count,25
distribuicao_vendas,2023-08,
distribuicao_vendas,2023-08 - count,23
distribuicao_vendas,2023-09,
distribuicao_vendas,2023-09 - count,22
distribuicao_vendas,2023-10,
distribuicao_vendas,2023-10 - count,22
distribuicao_vendas,2023-11,
distribuicao_vendas,2023-11 - count,12
transacoes_comuns_cidade,Abigailshire,
transacoes_comuns_cidade,Abigailshire - count,1
transacoes_comuns_cidade,Acostatown,
transacoes_comuns_cidade,Acostatown - count,1
transacoes_comuns_cidade,Adamberg,
transacoes_comuns_cidade,Adamberg - count,1
transacoes_comuns_cidade,Adamsburgh,
transacoes_comuns_cidade,Adamsburgh - count,1
transacoes_comuns_cidade,Adamview,
transacoes_comuns_cidade,Adamview - count,1
transacoes_comuns_cidade,Adkinstown,
transacoes_comuns_cidade,Adkinstown - count,1
transacoes_comuns_cidade,Adrianafurt,
transacoes_comuns_cidade,Adrianafurt - count,1
transacoes_comuns_cidade,Alanfort,
transacoes_comuns_cidade,Alanfort - count,1
transacoes_comuns_cidade,Albertmouth,
transacoes_comuns_cidade,Albertmouth - count,1
transacoes_comuns_cidade,Alexanderfurt,
transacoes_comuns_cidade,Alexanderfurt - count,1
transacoes_comuns_cidade,Alexandrachester,
transacoes_comuns_cidade,Alexandrachester - count,1
transacoes_comuns_cidade,Allenborough,
transacoes_comuns_cidade,Allenborough - count,1
transacoes_comuns_cidade,Alyssaburgh,
transacoes_comuns_cidade,Alyssaburgh - count,1
transacoes_comuns_cidade,Amandafort,
transacoes_comuns_cidade,Amandafort - count,1
transacoes_comuns_cidade,Amberfurt,
transacoes_comuns_cidade,Amberfurt - count,1
transacoes_comuns_cidade,Amberview,
transacoes_comuns_cidade,Amberview - count,1
transacoes_comuns_cidade,Andersonfort,
transacoes_comuns_cidade,Andersonfort - count,1
transacoes_comuns_cidade,Andersonview,
transacoes_comuns_cidade,Andersonview - count,1
transacoes_comuns_cidade,Andradebury,
transacoes_comuns_cidade,Andradebury - count,1
transacoes_comuns_cidade,Andrewmouth,
transacoes_comuns_cidade,Andrewmouth - count,1
transacoes_comuns_cidade,Angelaborough,
transacoes_comuns_cidade,Angelaborough - count,1
transacoes_comuns_cidade,Angelabury,
transacoes_comuns_cidade,Angelabury - count,1
transacoes_comuns_cidade,Angelachester,
transacoes_comuns_cidade,Angelachester - count,1
transacoes_comuns_cidade,Angelafort,
transacoes_comuns_cidade,Angelafort - count,1
transacoes_comuns_cidade,Angelamouth,
transacoes_comuns_cidade,Angelamouth - count,1
transacoes_comuns_cidade,Anitafort,
transacoes_comuns_cidade,Anitafort - count,1
transacoes_comuns_cidade,Anitamouth,
transacoes_comuns_cidade,Anitamouth - count,1
transacoes_comuns_cidade,Annaland,
transacoes_comuns_cidade,Annaland - count,1
transacoes_comuns_cidade,Anthonyfurt,
transacoes_comuns_cidade,Anthonyfurt - count,1
transacoes_comuns_cidade,Anthonyshire,
transacoes_comuns_cidade,Anthonyshire - count,1
transacoes_comuns_cidade,Antonioberg,
transacoes_comuns_cidade,Antonioberg - count,1
transacoes_comuns_cidade,Archertown,
transacoes_comuns_cidade,Archertown - count,1
transacoes_comuns_cidade,Arnoldtown,
transacoes_comuns_cidade,Arnoldtown - count,1
transacoes_comuns_cidade,Ashleyhaven,
transacoes_comuns_cidade,Ashleyhaven - count,1
transacoes_comuns_cidade,Austinside,
transacoes_comuns_cidade,Austinside - count,1
transacoes_comuns_cidade,Autumnchester,
transacoes_comuns_cidade,Autumnchester - count,1
transacoes_comuns_cidade,Avilaberg,
transacoes_comuns_cidade,Avilaberg - count,1
transacoes_comuns_cidade,Avilafurt,
transacoes_comuns_cidade,Avilafurt - count,1
transacoes_comuns_cidade,Baileyfurt,
transacoes_comuns_cidade,Baileyfurt - count,1
transacoes_comuns_cidade,Bakerton,
transacoes_comuns_cidade,Bakerton - count,1
transacoes_comuns_cidade,Barronhaven,
transacoes_comuns_cidade,Barronhaven - count,1
transacoes_comuns_cidade,Barryberg,
transacoes_comuns_cidade,Barryberg - count,1
transacoes_comuns_cidade,Bartonmouth,
transacoes_comuns_cidade,Bartonmouth - count,1
transacoes_comuns_cidade,Bartonshire,
transacoes_comuns_cidade,Bartonshire - count,1
transacoes_comuns_cidade,Bellbury,
transacoes_comuns_cidade,Bellbury - count,1
transacoes_comuns_cidade,Bellshire,
transacoes_comuns_cidade,Bellshire - count,1
transacoes_comuns_cidade,Bentonstad,
transacoes_comuns_cidade,Bentonstad - count,1
transacoes_comuns_cidade,Bettystad,
transacoes_comuns_cidade,Bettystad - count,1
transacoes_comuns_cidade,Beverlyville,
transacoes_comuns_cidade,Beverlyville - count,1
transacoes_comuns_cidade,Bishopfurt,
transacoes_comuns_cidade,Bishopfurt - count,1
transacoes_comuns_cidade,Bowersmouth,
transacoes_comuns_cidade,Bowersmouth - count,1
transacoes_comuns_cidade,Boydburgh,
transacoes_comuns_cidade,Boydburgh - count,1
transacoes_comuns_cidade,Boydport,
transacoes_comuns_cidade,Boydport - count,1
transacoes_comuns_cidade,Boydshire,
transacoes_comuns_cidade,Boydshire - count,1
transacoes_comuns_cidade,Boyleberg,
transacoes_comuns_cidade,Boyleberg - count,1
transacoes_comuns_cidade,Brandonborough,
transacoes_comuns_cidade,Brandonborough - count,1
transacoes_comuns_cidade,Brandonhaven,
transacoes_comuns_cidade,Brandonhaven - count,1
transacoes_comuns_cidade,Brandonside,
transacoes_comuns_cidade,Brandonside - count,1
transacoes_comuns_cidade,Braychester,
transacoes_comuns_cidade,Braychester - count,1
transacoes_comuns_cidade,Brendanfort,
transacoes_comuns_cidade,Brendanfort - count,1
transacoes_comuns_cidade,Brettberg,
transacoes_comuns_cidade,Brettberg - count,1
transacoes_comuns_cidade,Brianbury,
transacoes_comuns_cidade,Brianbury - count,1
transacoes_comuns_cidade,Brittanyfurt,
transacoes_comuns_cidade,Brittanyfurt - count,1
transacoes_comuns_cidade,Brockport,
transacoes_comuns_cidade,Brockport - count,1
transacoes_comuns_cidade,Brooksville,
transacoes_comuns_cidade,Brooksville - count,1
transacoes_comuns_cidade,Brownborough,
transacoes_comuns_cidade,Brownborough - count,1
transacoes_comuns_cidade,Brownburgh,
transacoes_comuns_cidade,Brownburgh - count,1
transacoes_comuns_cidade,Brownbury,
transacoes_comuns_cidade,Brownbury - count,1
transacoes_comuns_cidade,Brownmouth,
transacoes_comuns_cidade,Brownmouth - count,1
transacoes_comuns_cidade,Brownside,
transacoes_comuns_cidade,Brownside - count,1
transacoes_comuns_cidade,Brownview,
transacoes_comuns_cidade,Brownview - count,1
transacoes_comuns_cidade,Bryanland,
transacoes_comuns_cidade,Bryanland - count,1
transacoes_comuns_cidade,Buchananmouth,
transacoes_comuns_cidade,Buchananmouth - count,1
